 ,Label,Area,X,Y,BX,BY,Width,Height,,distance from edge (nm),Diamater (nm)
1,0.14;100%;1P;I03-1.tif,29.491,825.6,7.68,821.76,3.84,7.68,7.68,,3725.6,7.68
2,0.14;100%;1P;I03-1.tif,14.746,1257.6,5.76,1255.68,3.84,3.84,3.84,,4157.6,3.84
3,0.14;100%;1P;I03-1.tif,14.746,2298.24,5.76,2296.32,3.84,3.84,3.84,,5198.24,3.84
4,0.14;100%;1P;I03-1.tif,29.491,426.24,9.6,422.4,7.68,7.68,3.84,,3326.24,7.68
5,0.14;100%;1P;I03-1.tif,14.746,1395.84,9.6,1393.92,7.68,3.84,3.84,,4295.84,3.84
6,0.14;100%;1P;I03-1.tif,103.219,2124.343,13.44,2119.68,7.68,11.52,11.52,,5024.343,11.52
7,0.14;100%;1P;I03-1.tif,14.746,2966.4,9.6,2964.48,7.68,3.84,3.84,,5866.4,3.84
8,0.14;100%;1P;I03-1.tif,14.746,1403.52,13.44,1401.6,11.52,3.84,3.84,,4303.52,3.84
9,0.14;100%;1P;I03-1.tif,14.746,2302.08,13.44,2300.16,11.52,3.84,3.84,,5202.08,3.84
10,0.14;100%;1P;I03-1.tif,14.746,2908.8,13.44,2906.88,11.52,3.84,3.84,,5808.8,3.84
11,0.14;100%;1P;I03-1.tif,162.202,1941.12,21.12,1931.52,15.36,19.2,11.52,,4841.12,19.2
12,0.14;100%;1P;I03-1.tif,14.746,2244.48,17.28,2242.56,15.36,3.84,3.84,,5144.48,3.84
13,0.14;100%;1P;I03-1.tif,117.965,2719.68,21.12,2711.04,15.36,15.36,11.52,,5619.68,15.36
14,0.14;100%;1P;I03-1.tif,14.746,2916.48,17.28,2914.56,15.36,3.84,3.84,,5816.48,3.84
15,0.14;100%;1P;I03-1.tif,14.746,2924.16,21.12,2922.24,19.2,3.84,3.84,,5824.16,3.84
16,0.14;100%;1P;I03-1.tif,14.746,2939.52,21.12,2937.6,19.2,3.84,3.84,,5839.52,3.84
17,0.14;100%;1P;I03-1.tif,14.746,2962.56,21.12,2960.64,19.2,3.84,3.84,,5862.56,3.84
18,0.14;100%;1P;I03-1.tif,14.746,670.08,24.96,668.16,23.04,3.84,3.84,,3570.08,3.84
19,0.14;100%;1P;I03-1.tif,14.746,3135.36,24.96,3133.44,23.04,3.84,3.84,,6035.36,3.84
20,0.14;100%;1P;I03-1.tif,14.746,1464.96,32.64,1463.04,30.72,3.84,3.84,,4364.96,3.84
21,0.14;100%;1P;I03-1.tif,147.456,981.888,45.696,975.36,34.56,11.52,19.2,,3881.888,11.52
22,0.14;100%;1P;I03-1.tif,29.491,2112,38.4,2108.16,34.56,7.68,7.68,,5012,7.68
23,0.14;100%;1P;I03-1.tif,14.746,216.96,40.32,215.04,38.4,3.84,3.84,,3116.96,3.84
24,0.14;100%;1P;I03-1.tif,14.746,470.4,40.32,468.48,38.4,3.84,3.84,,3370.4,3.84
25,0.14;100%;1P;I03-1.tif,14.746,2378.88,40.32,2376.96,38.4,3.84,3.84,,5278.88,3.84
26,0.14;100%;1P;I03-1.tif,14.746,270.72,44.16,268.8,42.24,3.84,3.84,,3170.72,3.84
27,0.14;100%;1P;I03-1.tif,29.491,1094.4,44.16,1090.56,42.24,7.68,3.84,,3994.4,7.68
28,0.14;100%;1P;I03-1.tif,14.746,1841.28,44.16,1839.36,42.24,3.84,3.84,,4741.28,3.84
29,0.14;100%;1P;I03-1.tif,14.746,2870.4,44.16,2868.48,42.24,3.84,3.84,,5770.4,3.84
30,0.14;100%;1P;I03-1.tif,162.202,1177.658,53.935,1171.2,46.08,15.36,15.36,,4077.658,15.36
31,0.14;100%;1P;I03-1.tif,14.746,3012.48,48,3010.56,46.08,3.84,3.84,,5912.48,3.84
32,0.14;100%;1P;I03-1.tif,162.202,521.367,55.68,510.72,49.92,19.2,11.52,,3421.367,19.2
33,0.14;100%;1P;I03-1.tif,58.982,921.6,55.68,917.76,49.92,7.68,11.52,,3821.6,7.68
34,0.14;100%;1P;I03-1.tif,29.491,2355.84,53.76,2353.92,49.92,3.84,7.68,,5255.84,3.84
35,0.14;100%;1P;I03-1.tif,88.474,2370.56,56.32,2361.6,49.92,15.36,11.52,,5270.56,15.36
36,0.14;100%;1P;I03-1.tif,14.746,3104.64,55.68,3102.72,53.76,3.84,3.84,,6004.64,3.84
37,0.14;100%;1P;I03-1.tif,14.746,451.2,59.52,449.28,57.6,3.84,3.84,,3351.2,3.84
38,0.14;100%;1P;I03-1.tif,14.746,1203.84,59.52,1201.92,57.6,3.84,3.84,,4103.84,3.84
39,0.14;100%;1P;I03-1.tif,265.421,1719.04,65.92,1708.8,57.6,23.04,19.2,,4619.04,23.04
40,0.14;100%;1P;I03-1.tif,44.237,195.2,65.92,192,61.44,7.68,7.68,,3095.2,7.68
41,0.14;100%;1P;I03-1.tif,58.982,723.84,65.28,718.08,61.44,11.52,7.68,,3623.84,11.52
42,0.14;100%;1P;I03-1.tif,14.746,128.64,67.2,126.72,65.28,3.84,3.84,,3028.64,3.84
43,0.14;100%;1P;I03-1.tif,14.746,1549.44,71.04,1547.52,69.12,3.84,3.84,,4449.44,3.84
44,0.14;100%;1P;I03-1.tif,29.491,2234.88,72.96,2231.04,69.12,7.68,7.68,,5134.88,7.68
45,0.14;100%;1P;I03-1.tif,44.237,2917.76,73.6,2914.56,69.12,7.68,7.68,,5817.76,7.68
46,0.14;100%;1P;I03-1.tif,14.746,3611.52,71.04,3609.6,69.12,3.84,3.84,,6511.52,3.84
47,0.14;100%;1P;I03-1.tif,14.746,2985.6,74.88,2983.68,72.96,3.84,3.84,,5885.6,3.84
48,0.14;100%;1P;I03-1.tif,235.93,3286.32,82.56,3275.52,72.96,19.2,19.2,,6186.32,19.2
49,0.14;100%;1P;I03-1.tif,88.474,211.84,80.64,203.52,76.8,15.36,11.52,,3111.84,15.36
50,0.14;100%;1P;I03-1.tif,1415.578,568.68,99.04,545.28,76.8,46.08,42.24,,3468.68,46.08
51,0.14;100%;1P;I03-1.tif,14.746,1015.68,78.72,1013.76,76.8,3.84,3.84,,3915.68,3.84
52,0.14;100%;1P;I03-1.tif,191.693,1607.631,85.809,1601.28,76.8,15.36,19.2,,4507.631,15.36
53,0.14;100%;1P;I03-1.tif,44.237,1718.4,80,1712.64,76.8,11.52,7.68,,4618.4,11.52
54,0.14;100%;1P;I03-1.tif,29.491,2023.68,78.72,2019.84,76.8,7.68,3.84,,4923.68,7.68
55,0.14;100%;1P;I03-1.tif,14.746,2624.64,78.72,2622.72,76.8,3.84,3.84,,5524.64,3.84
56,0.14;100%;1P;I03-1.tif,88.474,798.72,87.68,791.04,80.64,15.36,11.52,,3698.72,15.36
57,0.14;100%;1P;I03-1.tif,147.456,1781.376,89.472,1774.08,80.64,15.36,15.36,,4681.376,15.36
58,0.14;100%;1P;I03-1.tif,73.728,2426.496,86.4,2423.04,80.64,7.68,11.52,,5326.496,7.68
59,0.14;100%;1P;I03-1.tif,117.965,112.8,91.68,103.68,84.48,15.36,15.36,,3012.8,15.36
60,0.14;100%;1P;I03-1.tif,14.746,228.48,86.4,226.56,84.48,3.84,3.84,,3128.48,3.84
61,0.14;100%;1P;I03-1.tif,14.746,1157.76,90.24,1155.84,88.32,3.84,3.84,,4057.76,3.84
62,0.14;100%;1P;I03-1.tif,14.746,1545.6,90.24,1543.68,88.32,3.84,3.84,,4445.6,3.84
63,0.14;100%;1P;I03-1.tif,14.746,439.68,94.08,437.76,92.16,3.84,3.84,,3339.68,3.84
64,0.14;100%;1P;I03-1.tif,14.746,1380.48,94.08,1378.56,92.16,3.84,3.84,,4280.48,3.84
65,0.14;100%;1P;I03-1.tif,14.746,1618.56,94.08,1616.64,92.16,3.84,3.84,,4518.56,3.84
66,0.14;100%;1P;I03-1.tif,14.746,286.08,97.92,284.16,96,3.84,3.84,,3186.08,3.84
67,0.14;100%;1P;I03-1.tif,294.912,1418.496,105.792,1401.6,96,30.72,23.04,,4318.496,30.72
68,0.14;100%;1P;I03-1.tif,14.746,2908.8,97.92,2906.88,96,3.84,3.84,,5808.8,3.84
69,0.14;100%;1P;I03-1.tif,29.491,3252.48,97.92,3248.64,96,7.68,3.84,,6152.48,7.68
70,0.14;100%;1P;I03-1.tif,14.746,3580.8,97.92,3578.88,96,3.84,3.84,,6480.8,3.84
71,0.14;100%;1P;I03-1.tif,14.746,3054.72,101.76,3052.8,99.84,3.84,3.84,,5954.72,3.84
72,0.14;100%;1P;I03-1.tif,14.746,1180.8,105.6,1178.88,103.68,3.84,3.84,,4080.8,3.84
73,0.14;100%;1P;I03-1.tif,14.746,1691.52,105.6,1689.6,103.68,3.84,3.84,,4591.52,3.84
74,0.14;100%;1P;I03-1.tif,14.746,1991.04,105.6,1989.12,103.68,3.84,3.84,,4891.04,3.84
75,0.14;100%;1P;I03-1.tif,73.728,2644.608,107.136,2638.08,103.68,11.52,7.68,,5544.608,11.52
76,0.14;100%;1P;I03-1.tif,44.237,1270.4,112,1267.2,107.52,7.68,7.68,,4170.4,7.68
77,0.14;100%;1P;I03-1.tif,162.202,2141.149,115.375,2131.2,107.52,19.2,15.36,,5041.149,19.2
78,0.14;100%;1P;I03-1.tif,103.219,1024.457,122.606,1017.6,115.2,11.52,15.36,,3924.457,11.52
79,0.14;100%;1P;I03-1.tif,103.219,1411.2,120.96,1401.6,115.2,19.2,11.52,,4311.2,19.2
80,0.14;100%;1P;I03-1.tif,14.746,1184.64,120.96,1182.72,119.04,3.84,3.84,,4084.64,3.84
81,0.14;100%;1P;I03-1.tif,29.491,2743.68,126.72,2741.76,122.88,3.84,7.68,,5643.68,3.84
82,0.14;100%;1P;I03-1.tif,14.746,3027.84,128.64,3025.92,126.72,3.84,3.84,,5927.84,3.84
83,0.14;100%;1P;I03-1.tif,14.746,639.36,132.48,637.44,130.56,3.84,3.84,,3539.36,3.84
84,0.14;100%;1P;I03-1.tif,29.491,604.8,138.24,602.88,134.4,3.84,7.68,,3504.8,3.84
85,0.14;100%;1P;I03-1.tif,14.746,1319.04,136.32,1317.12,134.4,3.84,3.84,,4219.04,3.84
86,0.14;100%;1P;I03-1.tif,14.746,2313.6,136.32,2311.68,134.4,3.84,3.84,,5213.6,3.84
87,0.14;100%;1P;I03-1.tif,14.746,3104.64,136.32,3102.72,134.4,3.84,3.84,,6004.64,3.84
88,0.14;100%;1P;I03-1.tif,14.746,3127.68,136.32,3125.76,134.4,3.84,3.84,,6027.68,3.84
89,0.14;100%;1P;I03-1.tif,14.746,3300.48,136.32,3298.56,134.4,3.84,3.84,,6200.48,3.84
90,0.14;100%;1P;I03-1.tif,235.93,1756.08,148.8,1747.2,138.24,19.2,19.2,,4656.08,19.2
91,0.14;100%;1P;I03-1.tif,191.693,2210.511,144.886,2200.32,138.24,19.2,15.36,,5110.511,19.2
92,0.14;100%;1P;I03-1.tif,117.965,1005.12,150.72,998.4,142.08,11.52,15.36,,3905.12,11.52
93,0.14;100%;1P;I03-1.tif,29.491,2050.56,145.92,2046.72,142.08,7.68,7.68,,4950.56,7.68
94,0.14;100%;1P;I03-1.tif,14.746,1541.76,147.84,1539.84,145.92,3.84,3.84,,4441.76,3.84
95,0.14;100%;1P;I03-1.tif,14.746,904.32,151.68,902.4,149.76,3.84,3.84,,3804.32,3.84
96,0.14;100%;1P;I03-1.tif,176.947,1778.56,156.16,1770.24,149.76,19.2,15.36,,4678.56,19.2
97,0.14;100%;1P;I03-1.tif,14.746,808.32,155.52,806.4,153.6,3.84,3.84,,3708.32,3.84
98,0.14;100%;1P;I03-1.tif,14.746,2474.88,155.52,2472.96,153.6,3.84,3.84,,5374.88,3.84
99,0.14;100%;1P;I03-1.tif,88.474,1088,163.2,1082.88,157.44,11.52,11.52,,3988,11.52
100,0.14;100%;1P;I03-1.tif,14.746,1119.36,159.36,1117.44,157.44,3.84,3.84,,4019.36,3.84
101,0.14;100%;1P;I03-1.tif,88.474,1621.76,161.92,1616.64,157.44,11.52,11.52,,4521.76,11.52
102,0.14;100%;1P;I03-1.tif,14.746,1653.12,159.36,1651.2,157.44,3.84,3.84,,4553.12,3.84
103,0.14;100%;1P;I03-1.tif,14.746,2309.76,159.36,2307.84,157.44,3.84,3.84,,5209.76,3.84
104,0.14;100%;1P;I03-1.tif,14.746,2778.24,159.36,2776.32,157.44,3.84,3.84,,5678.24,3.84
105,0.14;100%;1P;I03-1.tif,103.219,2934.034,163.749,2926.08,157.44,15.36,11.52,,5834.034,15.36
106,0.14;100%;1P;I03-1.tif,44.237,196.48,168.32,192,165.12,7.68,7.68,,3096.48,7.68
107,0.14;100%;1P;I03-1.tif,73.728,1330.56,174.72,1324.8,168.96,11.52,11.52,,4230.56,11.52
108,0.14;100%;1P;I03-1.tif,29.491,1547.52,172.8,1543.68,168.96,7.68,7.68,,4447.52,7.68
109,0.14;100%;1P;I03-1.tif,162.202,2655.011,182.4,2641.92,172.8,26.88,15.36,,5555.011,26.88
110,0.14;100%;1P;I03-1.tif,14.746,2908.8,174.72,2906.88,172.8,3.84,3.84,,5808.8,3.84
111,0.14;100%;1P;I03-1.tif,162.202,1432.495,185.193,1424.64,176.64,15.36,19.2,,4332.495,15.36
112,0.14;100%;1P;I03-1.tif,58.982,1937.28,180.48,1931.52,176.64,11.52,7.68,,4837.28,11.52
113,0.14;100%;1P;I03-1.tif,29.491,2580.48,180.48,2576.64,176.64,7.68,7.68,,5480.48,7.68
114,0.14;100%;1P;I03-1.tif,14.746,2513.28,182.4,2511.36,180.48,3.84,3.84,,5413.28,3.84
115,0.14;100%;1P;I03-1.tif,14.746,1545.6,190.08,1543.68,188.16,3.84,3.84,,4445.6,3.84
116,0.14;100%;1P;I03-1.tif,14.746,992.64,193.92,990.72,192,3.84,3.84,,3892.64,3.84
117,0.14;100%;1P;I03-1.tif,265.421,971.093,204.16,960,195.84,19.2,19.2,,3871.093,19.2
118,0.14;100%;1P;I03-1.tif,58.982,1776.96,201.6,1774.08,195.84,7.68,11.52,,4676.96,7.68
119,0.14;100%;1P;I03-1.tif,14.746,2117.76,197.76,2115.84,195.84,3.84,3.84,,5017.76,3.84
120,0.14;100%;1P;I03-1.tif,14.746,2125.44,201.6,2123.52,199.68,3.84,3.84,,5025.44,3.84
121,0.14;100%;1P;I03-1.tif,14.746,3500.16,201.6,3498.24,199.68,3.84,3.84,,6400.16,3.84
122,0.14;100%;1P;I03-1.tif,14.746,1687.68,205.44,1685.76,203.52,3.84,3.84,,4587.68,3.84
123,0.14;100%;1P;I03-1.tif,14.746,151.68,209.28,149.76,207.36,3.84,3.84,,3051.68,3.84
124,0.14;100%;1P;I03-1.tif,132.71,828.8,219.093,821.76,211.2,15.36,15.36,,3728.8,15.36
125,0.14;100%;1P;I03-1.tif,14.746,401.28,216.96,399.36,215.04,3.84,3.84,,3301.28,3.84
126,0.14;100%;1P;I03-1.tif,14.746,2663.04,224.64,2661.12,222.72,3.84,3.84,,5563.04,3.84
127,0.14;100%;1P;I03-1.tif,14.746,1284.48,228.48,1282.56,226.56,3.84,3.84,,4184.48,3.84
128,0.14;100%;1P;I03-1.tif,44.237,2354.56,231.04,2350.08,226.56,7.68,7.68,,5254.56,7.68
129,0.14;100%;1P;I03-1.tif,162.202,757.702,243.491,748.8,230.4,19.2,23.04,,3657.702,19.2
130,0.14;100%;1P;I03-1.tif,29.491,1973.76,234.24,1969.92,230.4,7.68,7.68,,4873.76,7.68
131,0.14;100%;1P;I03-1.tif,14.746,3219.84,232.32,3217.92,230.4,3.84,3.84,,6119.84,3.84
132,0.14;100%;1P;I03-1.tif,14.746,1683.84,236.16,1681.92,234.24,3.84,3.84,,4583.84,3.84
133,0.14;100%;1P;I03-1.tif,14.746,2974.08,236.16,2972.16,234.24,3.84,3.84,,5874.08,3.84
134,0.14;100%;1P;I03-1.tif,14.746,1092.48,240,1090.56,238.08,3.84,3.84,,3992.48,3.84
135,0.14;100%;1P;I03-1.tif,14.746,1822.08,243.84,1820.16,241.92,3.84,3.84,,4722.08,3.84
136,0.14;100%;1P;I03-1.tif,29.491,3383.04,245.76,3379.2,241.92,7.68,7.68,,6283.04,7.68
137,0.14;100%;1P;I03-1.tif,14.746,462.72,247.68,460.8,245.76,3.84,3.84,,3362.72,3.84
138,0.14;100%;1P;I03-1.tif,14.746,1073.28,247.68,1071.36,245.76,3.84,3.84,,3973.28,3.84
139,0.14;100%;1P;I03-1.tif,29.491,3461.76,253.44,3459.84,249.6,3.84,7.68,,6361.76,3.84
140,0.14;100%;1P;I03-1.tif,14.746,1299.84,255.36,1297.92,253.44,3.84,3.84,,4199.84,3.84
141,0.14;100%;1P;I03-1.tif,14.746,1392,255.36,1390.08,253.44,3.84,3.84,,4292,3.84
142,0.14;100%;1P;I03-1.tif,88.474,2992,263.68,2987.52,257.28,11.52,11.52,,5892,11.52
143,0.14;100%;1P;I03-1.tif,29.491,1240.32,264.96,1236.48,261.12,7.68,7.68,,4140.32,7.68
144,0.14;100%;1P;I03-1.tif,693.043,3456.94,279.626,3444.48,261.12,26.88,42.24,,6356.94,26.88
145,0.14;100%;1P;I03-1.tif,58.982,1899.84,267.84,1893.12,264.96,11.52,7.68,,4799.84,11.52
146,0.14;100%;1P;I03-1.tif,58.982,2565.12,268.8,2561.28,264.96,7.68,7.68,,5465.12,7.68
147,0.14;100%;1P;I03-1.tif,206.438,3266.743,275.931,3256.32,268.8,19.2,15.36,,6166.743,19.2
148,0.14;100%;1P;I03-1.tif,103.219,1035.977,280.046,1029.12,272.64,11.52,15.36,,3935.977,11.52
149,0.14;100%;1P;I03-1.tif,14.746,1998.72,274.56,1996.8,272.64,3.84,3.84,,4898.72,3.84
150,0.14;100%;1P;I03-1.tif,14.746,2133.12,274.56,2131.2,272.64,3.84,3.84,,5033.12,3.84
151,0.14;100%;1P;I03-1.tif,14.746,82.56,278.4,80.64,276.48,3.84,3.84,,2982.56,3.84
152,0.14;100%;1P;I03-1.tif,14.746,243.84,278.4,241.92,276.48,3.84,3.84,,3143.84,3.84
153,0.14;100%;1P;I03-1.tif,29.491,802.56,284.16,798.72,280.32,7.68,7.68,,3702.56,7.68
154,0.14;100%;1P;I03-1.tif,14.746,2432.64,282.24,2430.72,280.32,3.84,3.84,,5332.64,3.84
155,0.14;100%;1P;I03-1.tif,14.746,2520.96,282.24,2519.04,280.32,3.84,3.84,,5420.96,3.84
156,0.14;100%;1P;I03-1.tif,44.237,208,291.2,203.52,288,7.68,7.68,,3108,7.68
157,0.14;100%;1P;I03-1.tif,29.491,1075.2,291.84,1071.36,288,7.68,7.68,,3975.2,7.68
158,0.14;100%;1P;I03-1.tif,58.982,1294.08,293.76,1290.24,288,7.68,11.52,,4194.08,7.68
159,0.14;100%;1P;I03-1.tif,250.675,2071.228,300.085,2062.08,288,19.2,23.04,,4971.228,19.2
160,0.14;100%;1P;I03-1.tif,73.728,3489.408,292.224,3482.88,288,11.52,7.68,,6389.408,11.52
161,0.14;100%;1P;I03-1.tif,14.746,1380.48,293.76,1378.56,291.84,3.84,3.84,,4280.48,3.84
162,0.14;100%;1P;I03-1.tif,117.965,2113.92,297.6,2104.32,291.84,19.2,11.52,,5013.92,19.2
163,0.14;100%;1P;I03-1.tif,14.746,2559.36,293.76,2557.44,291.84,3.84,3.84,,5459.36,3.84
164,0.14;100%;1P;I03-1.tif,14.746,3258.24,293.76,3256.32,291.84,3.84,3.84,,6158.24,3.84
165,0.14;100%;1P;I03-1.tif,73.728,2401.152,304.512,2392.32,299.52,15.36,7.68,,5301.152,15.36
166,0.14;100%;1P;I03-1.tif,14.746,2444.16,301.44,2442.24,299.52,3.84,3.84,,5344.16,3.84
167,0.14;100%;1P;I03-1.tif,206.438,3288.137,307.749,3279.36,299.52,19.2,15.36,,6188.137,19.2
168,0.14;100%;1P;I03-1.tif,14.746,1603.2,305.28,1601.28,303.36,3.84,3.84,,4503.2,3.84
169,0.14;100%;1P;I03-1.tif,14.746,2271.36,309.12,2269.44,307.2,3.84,3.84,,5171.36,3.84
170,0.14;100%;1P;I03-1.tif,58.982,2444.16,310.08,2438.4,307.2,11.52,7.68,,5344.16,11.52
171,0.14;100%;1P;I03-1.tif,353.894,3393.44,322.56,3383.04,307.2,19.2,26.88,,6293.44,19.2
172,0.14;100%;1P;I03-1.tif,221.184,1654.656,317.568,1643.52,311.04,23.04,11.52,,4554.656,23.04
173,0.14;100%;1P;I03-1.tif,14.746,2490.24,312.96,2488.32,311.04,3.84,3.84,,5390.24,3.84
174,0.14;100%;1P;I03-1.tif,14.746,3096.96,312.96,3095.04,311.04,3.84,3.84,,5996.96,3.84
175,0.14;100%;1P;I03-1.tif,29.491,837.12,316.8,833.28,314.88,7.68,3.84,,3737.12,7.68
176,0.14;100%;1P;I03-1.tif,103.219,1938.926,321.189,1931.52,314.88,15.36,11.52,,4838.926,15.36
177,0.14;100%;1P;I03-1.tif,14.746,2401.92,316.8,2400,314.88,3.84,3.84,,5301.92,3.84
178,0.14;100%;1P;I03-1.tif,14.746,3269.76,320.64,3267.84,318.72,3.84,3.84,,6169.76,3.84
179,0.14;100%;1P;I03-1.tif,44.237,243.84,324.48,238.08,322.56,11.52,3.84,,3143.84,11.52
180,0.14;100%;1P;I03-1.tif,44.237,2931.84,327.04,2926.08,322.56,11.52,7.68,,5831.84,11.52
181,0.14;100%;1P;I03-1.tif,29.491,2795.52,328.32,2791.68,326.4,7.68,3.84,,5695.52,7.68
182,0.14;100%;1P;I03-1.tif,44.237,3062.4,334.72,3056.64,330.24,11.52,7.68,,5962.4,11.52
183,0.14;100%;1P;I03-1.tif,29.491,1455.36,341.76,1451.52,337.92,7.68,7.68,,4355.36,7.68
184,0.14;100%;1P;I03-1.tif,88.474,1870.08,345.6,1866.24,337.92,7.68,15.36,,4770.08,7.68
185,0.14;100%;1P;I03-1.tif,103.219,2336.091,345.874,2330.88,337.92,11.52,15.36,,5236.091,11.52
186,0.14;100%;1P;I03-1.tif,132.71,3201.067,346.24,3194.88,337.92,11.52,15.36,,6101.067,11.52
187,0.14;100%;1P;I03-1.tif,44.237,3236.48,342.4,3233.28,337.92,7.68,7.68,,6136.48,7.68
188,0.14;100%;1P;I03-1.tif,14.746,3281.28,339.84,3279.36,337.92,3.84,3.84,,6181.28,3.84
189,0.14;100%;1P;I03-1.tif,14.746,1034.88,343.68,1032.96,341.76,3.84,3.84,,3934.88,3.84
190,0.14;100%;1P;I03-1.tif,14.746,2048.64,347.52,2046.72,345.6,3.84,3.84,,4948.64,3.84
191,0.14;100%;1P;I03-1.tif,73.728,1120.128,362.112,1113.6,357.12,11.52,11.52,,4020.128,11.52
192,0.14;100%;1P;I03-1.tif,235.93,1936.56,365.76,1927.68,357.12,23.04,19.2,,4836.56,23.04
193,0.14;100%;1P;I03-1.tif,58.982,303.36,364.8,299.52,360.96,7.68,7.68,,3203.36,7.68
194,0.14;100%;1P;I03-1.tif,943.718,1318.8,392.28,1294.08,360.96,46.08,53.76,,4218.8,46.08
195,0.14;100%;1P;I03-1.tif,14.746,1987.2,362.88,1985.28,360.96,3.84,3.84,,4887.2,3.84
196,0.14;100%;1P;I03-1.tif,14.746,2125.44,362.88,2123.52,360.96,3.84,3.84,,5025.44,3.84
197,0.14;100%;1P;I03-1.tif,147.456,2207.232,370.176,2200.32,360.96,11.52,19.2,,5107.232,11.52
198,0.14;100%;1P;I03-1.tif,14.746,1288.32,366.72,1286.4,364.8,3.84,3.84,,4188.32,3.84
199,0.14;100%;1P;I03-1.tif,117.965,1546.08,371.04,1539.84,364.8,11.52,15.36,,4446.08,11.52
200,0.14;100%;1P;I03-1.tif,58.982,2431.68,370.56,2426.88,364.8,7.68,11.52,,5331.68,7.68
201,0.14;100%;1P;I03-1.tif,14.746,2263.68,370.56,2261.76,368.64,3.84,3.84,,5163.68,3.84
202,0.14;100%;1P;I03-1.tif,14.746,3262.08,370.56,3260.16,368.64,3.84,3.84,,6162.08,3.84
203,0.14;100%;1P;I03-1.tif,73.728,3575.424,372.096,3567.36,368.64,15.36,7.68,,6475.424,15.36
204,0.14;100%;1P;I03-1.tif,14.746,643.2,374.4,641.28,372.48,3.84,3.84,,3543.2,3.84
205,0.14;100%;1P;I03-1.tif,265.421,3018.027,385.28,3006.72,372.48,19.2,23.04,,5918.027,19.2
206,0.14;100%;1P;I03-1.tif,14.746,1211.52,385.92,1209.6,384,3.84,3.84,,4111.52,3.84
207,0.14;100%;1P;I03-1.tif,58.982,1995.84,393.6,1989.12,387.84,11.52,11.52,,4895.84,11.52
208,0.14;100%;1P;I03-1.tif,14.746,3619.2,397.44,3617.28,395.52,3.84,3.84,,6519.2,3.84
209,0.14;100%;1P;I03-1.tif,1415.578,2058.28,420.12,2035.2,399.36,46.08,42.24,,4958.28,46.08
210,0.14;100%;1P;I03-1.tif,44.237,2550.4,402.56,2545.92,399.36,7.68,7.68,,5450.4,7.68
211,0.14;100%;1P;I03-1.tif,73.728,3552.384,406.656,3548.16,399.36,11.52,11.52,,6452.384,11.52
212,0.14;100%;1P;I03-1.tif,58.982,2261.76,407.04,2257.92,403.2,7.68,7.68,,5161.76,7.68
213,0.14;100%;1P;I03-1.tif,29.491,3179.52,410.88,3175.68,407.04,7.68,7.68,,6079.52,7.68
214,0.14;100%;1P;I03-1.tif,471.859,3132.6,426.36,3118.08,418.56,34.56,19.2,,6032.6,34.56
215,0.14;100%;1P;I03-1.tif,14.746,3530.88,420.48,3528.96,418.56,3.84,3.84,,6430.88,3.84
216,0.14;100%;1P;I03-1.tif,14.746,144,424.32,142.08,422.4,3.84,3.84,,3044,3.84
217,0.14;100%;1P;I03-1.tif,44.237,2558.08,428.16,2553.6,422.4,7.68,11.52,,5458.08,7.68
